movie_id,actor_name
The_Lady_Lies_(film),Charles Ruggles|Tom Brown (actor)|Claudette Colbert|Walter Huston
The_Lady_Refuses,Gilbert Emery|Betty Compson|John Darrow|Margaret Livingston
The_Lady_Says_No,NOT_FOUND
The_Lady_Vanishes,Michael Redgrave|May Whitty|Paul Lukas|Margaret Lockwood
The_Lady_Vanishes_(1979_film),Cybill Shepherd|Arthur Lowe|Ian Carmichael|Elliott Gould|Angela Lansbury|Herbert Lom
The_Lady_Vanishes_(2013_film),Tuppence Middleton|Julian Rhind-Tutt|Selina Cadell|Keeley Hawes|Tom Hughes (actor)
The_Lady_Without_Camelias,Lucia Bosé|Andrea Checchi|Gino Cervi
The_Lady_and_the_Duke,NOT_FOUND
The_Lady_and_the_Highwayman,NOT_FOUND
The_Lady_and_the_Monster,Vera Ralston|Erich von Stroheim|Richard Arlen
The_Lady_from_Shanghai,Everett Sloane|Rita Hayworth|Orson Welles
The_Lady_in_Question,Rita Hayworth|Brian Aherne|Glenn Ford
The_Lady_in_Question_(1999_film),Mike Starr (actor)|Gene Wilder|Michael Cumpsty|Claire Bloom|Cherry Jones|Barbara Sukowa|John Benjamin Hickey
The_Lady_in_Red_(1979_film),Pamela Sue Martin|Robert Conrad
The_Lady_in_the_Car_with_Glasses_and_a_Gun_(1970_film),John McEnery|Samantha Eggar|Oliver Reed
The_Lady_in_the_Car_with_Glasses_and_a_Gun_(2015_film),Elio Germano|Stacy Martin|Benjamin Biolay|Freya Mavor
The_Lady_in_the_Van,Jim Broadbent|Maggie Smith|Roger Allam|Alex Jennings|Frances de la Tour
The_Lady_of_Monza,NOT_FOUND
The_Lady_with_the_Dog_(film),Iya Savvina
The_Ladykillers,Alec Guinness|Jack Warner (actor)|Cecil Parker|Danny Green (actor)|Peter Sellers|Herbert Lom|Katie Johnson (English actress)
The_Ladykillers_(2004_film),J. K. Simmons|Irma P. Hall|Ryan Hurst|Tom Hanks|Tzi Ma|Marlon Wayans
The_Lair_of_the_White_Worm_(film),Amanda Donohoe|Sammi Davis|Peter Capaldi|Stratford Johns|Hugh Grant|Catherine Oxenberg
The_Lake_House_(film),Sandra Bullock|Christopher Plummer|Shohreh Aghdashloo|Dylan Walsh|Keanu Reeves
The_Lamb_(1915_film),Seena Owen|Douglas Fairbanks
The_Lamb_(1918_film),Harold Lloyd
The_Lamb_(2014_film),NOT_FOUND
The_Land_(1969_film),Hamdy Ahmed
The_Land_(1974_film),NOT_FOUND
The_Land_(2016_film),Natalie Martinez|Moisés Arias|Kim Coates|Michael K. Williams|Linda Emond|Machine Gun Kelly (rapper)|Erykah Badu
The_Land_Before_Time,Candace Hutson|Will Ryan|Judith Barsi|Gabriel Damon
The_Land_Before_Time_IV:_Journey_Through_the_Mists,Rob Paulsen|Linda Gary|Scott McAfee|Jeff Bennett|Frank Welker|Charles Durning|Carol Bruce|Kenneth Mars|Tress MacNeille|Candace Hutson|John Ingle
The_Land_Before_Time_V:_The_Mysterious_Island,Rob Paulsen|Jeff Bennett|Aria Curzon|Anndi McAfee|Brandon LaCroix|Kenneth Mars|Tress MacNeille|John Ingle|Miriam Flynn|Christina Pickles
The_Land_Beyond_the_Sunset,Bigelow Cooper
The_Land_Girls,Rachel Weisz|Catherine McCormack|Anna Friel
The_Land_That_Time_Forgot_(1975_film),John McEnery|Doug McClure|Keith Barron|Susan Penhaligon
The_Land_That_Time_Forgot_(2009_film),Patrick Gorman|Timothy Bottoms|Stephen Blackehart|C. Thomas Howell|Lindsey McKeon
The_Land_Unknown,Shirley Patterson|Jock Mahoney
The_Land_of_Smiles_(1930_film),Richard Tauber|Bruno Kastner|Hans Mierendorff
The_Land_of_Smiles_(1952_film),Mártha Eggerth|Jan Kiepura|Walter Müller (actor)|Paul Hörbiger
The_Landlord,Beau Bridges|Pearl Bailey|Diana Sands|Lee Grant
The_Landlord_(2007_film),Will Ferrell|Adam McKay
The_Laramie_Project_(film),Nestor Carbonell|Dylan Baker|Terry Kinney|Christina Ricci
The_Las_Vegas_Story_(film),Hoagy Carmichael|Vincent Price|Jane Russell|Victor Mature
The_Last:_Naruto_the_Movie,Noriaki Sugiyama|Kazuhiko Inoue|Nana Mizuki|Chie Nakamura|Junko Takeuchi|Satoshi Hino|Showtaro Morikubo
The_Last_Adventure_(1967_film),Alain Delon
The_Last_Adventure_(1974_film),Göran Stangertz
The_Last_Airbender,Noah Ringer|Jackson Rathbone|Cliff Curtis|Shaun Toub|Nicola Peltz|Aasif Mandvi|Dev Patel
The_Last_American_Hero,Jeff Bridges|Valerie Perrine
The_Last_American_Virgin,Steve Antin|Lawrence Monoson|Diane Franklin|Louisa Moritz|Joe Rubbo
The_Last_Angry_Man,Betsy Palmer|David Wayne|Paul Muni
The_Last_Blitzkrieg,Kerwin Mathews|Van Johnson|Dick York
The_Last_Blood,Bryan Leung|Andy Lau|Natalis Chan|Alan Tam|Eric Tsang|May Lo
The_Last_Bolshevik,NOT_FOUND
The_Last_Boy_Scout,Damon Wayans|Taylor Negron|Bruce Willis|Danielle Harris|Chelsea Field|Noble Willingham
The_Last_Broadcast_(film),Stefan Avalos|Lance Weiler
The_Last_Bullet,Jason Donovan|Kōji Tamaki|Charles Tingwell
The_Last_Castle,Delroy Lindo|Robert Redford|Mark Ruffalo|James Gandolfini
The_Last_Challenge,Angie Dickinson|Glenn Ford
The_Last_Chance_(1937_film),Frank Leighton|Wyndham Goldie|Laurence Hanray|Judy Kelly
The_Last_Chance_(1945_film),NOT_FOUND
The_Last_Chance_(1968_film),Tab Hunter|Daniela Bianchi
The_Last_Chase,NOT_FOUND
The_Last_Circus,Carlos Areces|Antonio de la Torre (actor)|Carolina Bang
The_Last_Command_(1928_film),Emil Jannings|Evelyn Brent|William Powell
The_Last_Command_(1955_film),Arthur Hunnicutt|Anna Maria Alberghetti|Richard Carlson (actor)|J. Carrol Naish|Sterling Hayden|Ernest Borgnine
The_Last_Confession_of_Alexander_Pearce,Adrian Dunbar|Chris Haywood|Don Hany|Dan Wyllie|Ciarán McMenamin|Bob Franklin (comedian)
The_Last_Day_of_Summer,Jan Machulski
The_Last_Day_of_Summer_(film),Jessica Tuck|Daniel Samonas|Jansen Panettiere|Bailee Madison|Jackee Harry|Alexandra Krosney|Creagen Dow|Denyse Tontz|Jennette McCurdy
The_Last_Days,NOT_FOUND
The_Last_Days_(2005_film),NOT_FOUND
The_Last_Days_of_Chez_Nous,Kerry Fox|Lisa Harrow|Bruno Ganz|Miranda Otto
The_Last_Days_of_Disco,Jennifer Beals|Mackenzie Astin|Chloë Sevigny|Tara Subkoff|Matt Keeslar|Kate Beckinsale|Robert Sean Leonard|Chris Eigeman
The_Last_Days_of_Emma_Blank,Gene Bervoets
The_Last_Days_of_Lehman_Brothers,Ben Daniels|Corey Johnson (actor)|Michael Landes|James Bolam|James Cromwell
The_Last_Days_of_Pompeii_(1908_film),Luigi Maggi
The_Last_Days_of_Pompeii_(1935_film),"Dorothy Wilson (actress)|David Holt (actor)|Preston Foster|Alan Hale, Sr.|John Wood (Australian Actor, b.1909)|Basil Rathbone"
The_Last_Days_of_Pompeii_(1950_film),Micheline Presle|Georges Marchal
The_Last_Days_of_Pompeii_(1959_film),Christine Kaufmann|Steve Reeves|Fernando Rey
The_Last_Days_of_the_World,NOT_FOUND
The_Last_Days_on_Mars,Romola Garai|Olivia Williams|Johnny Harris (actor)|Elias Koteas|Goran Kostić|Tom Cullen (actor)|Liev Schreiber
The_Last_Desperate_Hours,"Silvia Monti|Antonio Sabàto, Sr.|Pier Paolo Capponi"
The_Last_Detail,Otis Young|Jack Nicholson|Randy Quaid
The_Last_Dinosaur,Steven Keats|Joan Van Ark|Richard Boone
The_Last_Dispatch,Chad Urmston|Brad Corrigan|Pete Heimbold
The_Last_Dragon,NOT_FOUND
The_Last_Dragon_(2004_film),Paul Hilton (British actor)
The_Last_Drop,Karel Roden|Michael Madsen|Tommy Flanagan (actor)|Billy Zane
The_Last_Emperor,Ying Ruocheng|Ryuichi Sakamoto|Peter O'Toole|John Lone|Dennis Dun|Victor Wong (actor born 1927)|Joan Chen
The_Last_Enemy_(film),María Denis|Gemma Bolognesi|Guglielmo Sinaz|Fosco Giachetti
The_Last_Escape,Stuart Whitman
The_Last_Escape_(2010_film),Jacques Godin|Yves Jacques|Andrée Lachapelle|Aliocha Schneider
The_Last_Exorcism,Patrick Fabian|Ashley Bell
The_Last_Exorcism_Part_II,Muse Watson|Spencer Treat Clark|Ashley Bell|Louis Herthum|Julia Garner
The_Last_Exploits_of_the_Olsen_Gang,Ove Sprogøe
The_Last_Face,Adèle Exarchopoulos|Javier Bardem|Charlize Theron|Jean Reno
The_Last_Farm,Ólafía Hrönn Jónsdóttir
The_Last_Fight_(film),Joe Spinell|Ruben Blades|Fred Williamson|Willie Colón (musician)|Darlanne Fluegel
The_Last_Five_Years_(film),Jeremy Jordan (stage actor)|Anna Kendrick
The_Last_Flight_(1931_film),Helen Chandler|Johnny Mack Brown|David Manners|Richard Barthelmess
The_Last_Flight_(2009_film),Guillaume Canet|Marion Cotillard
The_Last_Flight_of_Noah's_Ark,Geneviève Bujold|Ricky Schroder|Elliott Gould
The_Last_Frontier_(1926_film),William Boyd (actor)
The_Last_Frontier_(1955_film),Anne Bancroft|Victor Mature|Guy Madison|James Whitmore|Robert Preston (actor)
The_Last_Frontier_(miniseries),Jack Thompson (actor)|Linda Evans|Judy Morris|John Ewart|Tony Bonner|Jason Robards
The_Last_Frontier_(serial),"William Desmond (actor)|Lon Chaney, Jr.|Dorothy Gulliver|LeRoy Mason|Ralph Bushman|Joe Bonomo (strongman)|Pete Morrison"
The_Last_Gangster,Edward G. Robinson|James Stewart
The_Last_Godfather,NOT_FOUND
The_Last_Grenade,Alex Cord|Honor Blackman|Stanley Baker
The_Last_Hard_Men_(film),Charlton Heston|Michael Parks|Barbara Hershey|James Coburn
The_Last_Heist,Henry Rollins|Victoria Pratt|Torrance Coombs
The_Last_Hit_Man,Joe Mantegna
The_Last_Horror_Film,Caroline Munro|Joe Spinell
The_Last_Horror_Movie,Mark Stevenson|Kevin Howarth
The_Last_House_on_the_Beach,Florinda Bolkan|Ray Lovelock (actor)
The_Last_House_on_the_Left_(1972_film),Lucy Grantham|Jeramie Rain|David Hess|Sandra Peabody|Fred J. Lincoln
The_Last_House_on_the_Left_(2009_film),Aaron Paul|Spencer Treat Clark|Sara Paxton|Garret Dillahunt|Martha MacIsaac|Tony Goldwyn|Monica Potter
The_Last_Hunt,Stewart Granger|Robert Taylor (actor)
The_Last_Hunter,Margit Evelyn Newton|John Steiner|Tisa Farrow|David Warbeck
The_Last_Hurrah_(1958_film),Spencer Tracy|Dianne Foster|Jeffrey Hunter
The_Last_Hurrah_(1977_film),Carroll O'Connor
The_Last_Hurrah_(2009_film),Valerie Azlynn|Ravi Patel (actor)|David Wachs|Kate Micucci|Poor Paul|Randy Wayne
The_Last_Journey,Judy Gunn|Mickey Brantford|Godfrey Tearle|Hugh Williams
The_Last_Keepers,Virginia Madsen|Zosia Mamet|Aidan Quinn|Olympia Dukakis
The_Last_King_of_Scotland_(film),Kerry Washington|Simon McBurney|James McAvoy|Forest Whitaker|Gillian Anderson
The_Last_Kiss_(2001_film),Giovanna Mezzogiorno|Stefano Accorsi
The_Last_Kiss_(2006_film),Tom Wilkinson (actor)|Jacinda Barrett|Casey Affleck|Rachel Bilson|Zach Braff|Blythe Danner
The_Last_Laugh,Emil Jannings|Max Hiller|Maly Delschaft
The_Last_Legion,Colin Firth|Thomas Sangster|Ben Kingsley|Aishwarya Rai|Kevin McKidd
The_Last_Lions,NOT_FOUND
The_Last_Lovecraft:_Relic_of_Cthulhu,Kyle Davis (actor)|Sujata Day|Todd Duffey
The_Last_Lullaby,Sasha Alexander|Tom Sizemore|Bill Smitrovich|Randall Batinkoff|Sprague Grayden
The_Last_Man_(1955_film),Rudolf Forster|Hans Albers|Joachim Fuchsberger|Romy Schneider
The_Last_Man_(2002_film),Jeri Ryan|David Arnott
The_Last_Man_on_Earth_(1924_film),Earle Foxe
The_Last_Man_on_Earth_(1964_film),Emma Danieli|Vincent Price|Franca Bettoia|Giacomo Rossi-Stuart
The_Last_Man_on_Earth_(2011_film),NOT_FOUND
The_Last_Married_Couple_in_America,Natalie Wood|George Segal
The_Last_Metro,Catherine Deneuve|Heinz Bennent|Jean Poiret|Gérard Depardieu|Andréa Ferréol
The_Last_Mile_(1932_film),Preston Foster
The_Last_Mile_(1959_film),Mickey Rooney
The_Last_Mimzy,Timothy Hutton|Michael Clarke Duncan|Kathryn Hahn|Rainn Wilson|Chris O'Neil (actor)|Joely Richardson
The_Last_Minute,NOT_FOUND
The_Last_Mistress,Roxane Mesquida|Fu'ad Aït Aattou|Asia Argento
The_Last_Mountain,"Maria Gunnoe|Robert F. Kennedy, Jr."
The_Last_Movie,Don Gordon (actor)|Peter Fonda|Kris Kristofferson|Tomas Milian|Stella Garcia|Michelle Phillips|Julie Adams|Dennis Hopper|Dean Stockwell|Henry Jaglom|Russ Tamblyn|Sylvia Miles
The_Last_Outlaw_(1919_film),NOT_FOUND
The_Last_Outlaw_(1927_film),Gary Cooper
The_Last_Outlaw_(1936_film),Hoot Gibson|Harry Carey (actor)
The_Last_Outpost_(1935_film),Kathleen Burke|Colin Tapley|Claude Rains|Cary Grant|Gertrude Michael|Billy Bevan
The_Last_Outpost_(1951_film),"Noah Beery, Jr.|Bill Williams (actor)|Bruce Bennett|Rhonda Fleming|John Ridgely|Ronald Reagan"
The_Last_Party_(film),"Robert Downey, Jr."
The_Last_Performance,Mary Philbin|Conrad Veidt
The_Last_Picture_Show,Jeff Bridges|Cloris Leachman|Timothy Bottoms|Cybill Shepherd|Ben Johnson (actor)|Ellen Burstyn
The_Last_Play_at_Shea,NOT_FOUND
The_Last_Posse,Wanda Hendrix|John Derek|Charles Bickford|Broderick Crawford
The_Last_Remake_of_Beau_Geste,Roy Kinnear|Peter Ustinov|Trevor Howard|Terry-Thomas|James Earl Jones|Marty Feldman|Ann-Margret|Spike Milligan|Henry Gibson|Michael York
The_Last_Rescue,Ryan Merriman|Elizabeth Rice|Johann Urb|Gilles Marini|Fred Griffith (actor)|Brett Cullen|Cody Kasch
The_Last_Ride_(1944_film),Richard Travis (actor)
The_Last_Ride_(2011_film),Fred Dalton Thompson|Henry Thomas|Jesse James (actor)
The_Last_Ride_to_Santa_Cruz,Edmund Purdom
The_Last_Rites_of_Joe_May,Gary Cole|Ian Barford|Chelcie Ross|Dennis Farina|Jamie Anne Allman
The_Last_Rites_of_Ransom_Pride,Lizzy Caplan
The_Last_Round,NOT_FOUND
The_Last_Round_(1953_film),NOT_FOUND
The_Last_Run,Colleen Dewhurst|Trish Van Devere|Tony Musante|George C. Scott
The_Last_Samurai,Tom Cruise|Billy Connolly|Ken Watanabe|Hiroyuki Sanada|Koyuki|Tony Goldwyn|Timothy Spall
The_Last_Seduction,Linda Fiorentino|Peter Berg|Bill Pullman
The_Last_Seduction_II,Joan Severance|Con O'Neill (actor)
The_Last_Sentence,Jesper Christensen|Ulla Skoog|Pernilla August|Björn Granath
The_Last_September__The_Last_September__1,Maggie Smith|Michael Gambon|David Tennant|Lambert Wilson|Keeley Hawes
The_Last_Shot,Ray Liotta|Ian Gomez|Stanley Anderson|Tim Blake Nelson|W. Earl Brown|Matthew Broderick|Evan Jones (actor)|James Rebhorn|Troy Winbush|Toni Collette|Jon Polito|Calista Flockhart|Buck Henry|Glenn Morshower|Tom McCarthy (director)|Tony Shalhoub|Alec Baldwin
The_Last_Sin_Eater_(film),Henry Thomas|Louise Fletcher|Liana Liberato
The_Last_Song_(film),Bobby Coleman|Liam Hemsworth|Miley Cyrus|Greg Kinnear|Kelly Preston
The_Last_Stand_(2006_film),Laz Alonso|Samantha Brown|Anthony Anderson|Kevin Hart (actor)|Michael Blackson
The_Last_Stand_(2013_film),Arnold Schwarzenegger|Jaimie Alexander|Luis Guzmán|Peter Stormare|Forest Whitaker|Johnny Knoxville|Zach Gilford|Rodrigo Santoro|Eduardo Noriega (Spanish actor)|Génesis Rodríguez
The_Last_Starfighter,Dan O'Herlihy|Catherine Mary Stewart|Lance Guest|Robert Preston (actor)
The_Last_Station,Helen Mirren|Christopher Plummer|Paul Giamatti|James McAvoy
The_Last_Summer_(1954_film),Hardy Krüger|Liselotte Pulver|Mathias Wieman
The_Last_Summer_(1974_film),Grigor Vachkov
The_Last_Sunset_(film),Joseph Cotten|Dorothy Malone|Carol Lynley|Rock Hudson|Kirk Douglas
The_Last_Supper_(1976_film),Nelson Villagra
The_Last_Supper_(1994_film),NOT_FOUND
The_Last_Supper_(1995_film),Annabeth Gish|Jonathan Penner|Ron Perlman|Ron Eldard|Courtney B. Vance|Cameron Diaz
The_Last_Supper_(2003_film),Jo Yoon-hee
The_Last_Supper_(2006_film),Eliza Dushku
The_Last_Supper_(2012_film),Nie Yuan|Huo Siyan|Liu Ye (actor)|Chang Chen|Qin Lan|Daniel Wu
The_Last_Survivors,Max Charles|Booboo Stewart|Michael Welch (actor)|Haley Lu Richardson|Jon Gries
The_Last_Temptation_of_Christ_(film),Harvey Keitel|Harry Dean Stanton|Willem Dafoe|David Bowie|Barbara Hershey
The_Last_Time_(film),Brendan Fraser|Amber Valletta|Michael Keaton
The_Last_Time_I_Committed_Suicide,Claire Forlani|Thomas Jane|Adrien Brody|Keanu Reeves|John Doe
The_Last_Time_I_Saw_Archie,France Nuyen|Martha Hyer|Robert Mitchum|Jack Webb
The_Last_Time_I_Saw_Paris,Donna Reed|Van Johnson|Walter Pidgeon|Elizabeth Taylor
The_Last_Train_(2002_film),Héctor Alterio|Federico Luppi|Pepe Soriano
The_Last_Train_(2006_film),Gedeon Burkhard|Lale Yavas
The_Last_Trick,Eva Švankmajerová|Juraj Herz
The_Last_Tycoon_(1976_film),NOT_FOUND
The_Last_Tycoon_(2012_film),Huang Xiaoming|Chow Yun-fat|Francis Ng|Sammo Hung
The_Last_Unicorn_(film),Jeff Bridges|René Auberjonois|Mia Farrow|Christopher Lee|Paul Frees|Tammy Grimes|Keenan Wynn|Robert Klein|Alan Arkin|Angela Lansbury
The_Last_Valley_(1971_film),Michael Caine|Omar Sharif
The_Last_Voyage,George Sanders|Jack Kruschen|Dorothy Malone|Woody Strode|Edmond O'Brien|Robert Stack
The_Last_Wagon_(1943_film),Aldo Fabrizi
The_Last_Wagon_(1956_film),Richard Widmark|Susan Kohner|Felicia Farr|Tommy Rettig
The_Last_Waltz,Garth Hudson|Richard Manuel|Rick Danko|Robbie Robertson|Levon Helm
The_Last_Waltz_(1934_film),Max Gülstorff|Ernst Dumcke|Iván Petrovich
The_Last_Waltz_(1936_French_film),Jarmila Novotna|Armand Bernard|Jean Martinelli
The_Last_Waltz_(1936_film),Jarmila Novotna|Harry Welchman|Gerald Barry (actor)
The_Last_Waltz_(film),Suzy Vernon|Liane Haid|Fritz Rasp|Willy Fritsch
The_Last_Warning,John Boles (actor)|Laura La Plante|Margaret Livingston|Montagu Love
The_Last_Warrior_(2000_film),Dolph Lundgren
The_Last_Wave,David Gulpilil|Olivia Hamnett|Richard Chamberlain
The_Last_Will_and_Testament_of_Rosalind_Leigh,Aaron Poole|Vanessa Redgrave|Julian Richings
The_Last_Winter_(1960_film),Tony Britton
The_Last_Winter_(1984_film),Kathleen Quinlan|Stephen Macht
The_Last_Winter_(2006_film),Pato Hoffmann|Connie Britton|James LeGros|Ron Perlman
The_Last_Witch_Hunter,Ólafur Darri Ólafsson|Michael Caine|Julie Engelbrecht|Rose Leslie|Elijah Wood
The_Last_Witness_(1960_film),Martin Held
The_Last_Witness_(1980_film),Jeong Yun-hui|Hah Myung-joong|Choi Bool-am
The_Last_Witness_(2001_film),Lee Mi-yeon|Lee Jung-jae|Ahn Sung-ki
The_Last_Woman,Gérard Depardieu|Ornella Muti
The_Last_Word_(1973_film),NOT_FOUND
The_Last_Word_(1979_film),Dennis Christopher|Richard Harris|Martin Landau|Karen Black
The_Last_Word_(2008_film),Ray Romano|Winona Ryder|Wes Bentley
The_Last_Word_(2016_film),Amanda Seyfried|Shirley MacLaine
The_Last_Word_(film_2009),NOT_FOUND
The_Last_Year,Hans Klering|Inge Keller|Hermann Stövesand
The_Last_of_England_(film),Spencer Leigh (actor)|Jonathan Phillips (actor)|Tilda Swinton|Nigel Terry
The_Last_of_Mrs._Cheyney_(1929_film),Norma Shearer|Basil Rathbone
The_Last_of_Mrs._Cheyney_(1937_film),Joan Crawford|Robert Montgomery (actor)|Frank Morgan|William Powell
The_Last_of_Sheila,Ian McShane|James Mason|Dyan Cannon|James Coburn|Richard Benjamin|Raquel Welch|Joan Hackett
The_Last_of_the_Blonde_Bombshells,Ian Holm|Judi Dench
The_Last_of_the_Finest,Guy Boyd (actor)|Henry Darrow|Jeff Fahey|Deborra-Lee Furness|Bill Paxton|Joe Pantoliano|Brian Dennehy
The_Last_of_the_High_Kings,Colm Meaney|Catherine O'Hara|Gabriel Byrne|Stephen Rea|Jared Leto|Christina Ricci
The_Last_of_the_Mohicans_(1920_American_film),Wallace Beery|Alan Roscoe|Barbara Bedford (actor)
The_Last_of_the_Mohicans_(1920_German_film),Bela Lugosi
The_Last_of_the_Mohicans_(1932_serial),Walter Miller (actor)|Edwina Booth|Harry Carey (actor born 1878)|Hobart Bosworth|Frank Coghlan Jr.|Lucile Browne
The_Last_of_the_Mohicans_(1936_film),Henry Wilcoxon|Binnie Barnes|Randolph Scott
The_Last_of_the_Mohicans_(1968_film),NOT_FOUND
The_Last_of_the_Mohicans_(1992_film),NOT_FOUND
The_Late_Bloomer,J. K. Simmons|Paul Wesley|Maria Bello|Johnny Simmons|Kumail Nanjiani|Beck Bennett|Jane Lynch|Brittany Snow
The_Late_George_Apley_(film),Charles Russell (actor)|Richard Ney|Vanessa Brown|Richard Haydn|Ronald Colman
The_Late_Shift_(film),Rich Little|Treat Williams|Kathy Bates|Daniel Roebuck|John Michael Higgins
The_Late_Show_(film),Joanna Cassidy|Art Carney|Eugene Roche|Bill Macy|Lily Tomlin
The_Lathe_of_Heaven_(film),Margaret Avery|Kevin Conway (actor)|Bruce Davison
The_Laughing_Policeman_(film),"Walter Matthau|Louis Gossett, Jr.|Bruce Dern|Albert Paulsen|Anthony Zerbe"
The_Laughing_Woman,Philippe Leroy (actor)|Dagmar Lassander
The_Laurel-Hardy_Murder_Case,Stan Laurel|Oliver Hardy
The_Lavender_Hill_Mob,Alec Guinness|Stanley Holloway
The_Law_(1943_film),NOT_FOUND
The_Law_(1959_film),Gina Lollobrigida|Pierre Brasseur|Marcello Mastroianni
The_Law_Is_the_Law,Totò
The_Law_West_of_Tombstone,Tim Holt|Harry Carey (actor)
The_Law_and_Jake_Wade,Patricia Owens (actress)|Rory Mallinson|Robert Middleton|Eddie Firestone|Richard Widmark|Henry Silva|Robert Taylor (actor)|DeForest Kelley
The_Law_and_the_Lady_(film),NOT_FOUND
The_Law_in_Her_Hands,Glenda Farrell|Margaret Lindsay
The_Law_of_Enclosures_(film),Brendan Fletcher|Sarah Polley
The_Law_vs._Billy_the_Kid,NOT_FOUND
The_Lawless,Gail Russell|Johnny Sands|Macdonald Carey
The_Lawless_Breed,Rock Hudson|Julie Adams
The_Lawless_Frontier,"John Wayne|Sheila Terry (actor)|George ""Gabby"" Hayes"
The_Lawless_Nineties,"John Wayne|George ""Gabby"" Hayes"
The_Lawnmower_Man_(film),Jeff Fahey|Pierce Brosnan|Geoffrey Lewis (actor)|Jenny Wright
The_Lawyer_(film),Barry Newman|Harold Gould|Diana Muldaur
The_Layover_(film),Kal Penn|Rob Corddry|Molly Shannon|William H. Macy|Matt L. Jones|Matt Barr|Alexandra Daddario|Kate Upton
The_Lazarus_Effect_(2010_film),NOT_FOUND
The_Lazarus_Effect_(2015_film),Evan Peters|Amy Aquino|Olivia Wilde|Mark Duplass|Sarah Bolger|Donald Glover|Ray Wise
The_Lazarus_Project,Malcolm Goodwin|Bob Gunton|Piper Perabo|Paul Walker|Lambert Wilson|Tony Curran|Linda Cardellini
The_Leading_Man,Lambert Wilson|Thandie Newton|Jon Bon Jovi|Anna Galiena
The_League_of_Gentlemen's_Apocalypse,Peter Kay|Michael Sheen|Reece Shearsmith|Victoria Wood|Simon Pegg|Steve Pemberton|Mark Gatiss
The_League_of_Gentlemen_(film),Roger Livesey|Richard Attenborough|Bryan Forbes|Nigel Patrick|Jack Hawkins
The_Learning_Curve,Monet Mazur|Norbert Weisser|Vincent Ventresca|Carmine Giovinazzo
The_Learning_Tree,Estelle Evans|Malcolm Atterbury|Kyle Johnson (actor)|Dana Elcar|Richard Ward (American actor)
The_Leather_Boys,Dudley Sutton|Colin Campbell (actor)|Rita Tushingham
The_Ledge_(film),NOT_FOUND
The_Leech_Woman,Phillip Terry|John van Dreelen|Kim Hamilton|Gloria Talbott|Estelle Hemsley|Arthur Batanides|Coleen Gray|Grant Williams
The_Left-Handed_Woman,Edith Clever
The_Left_Hand_of_God,Humphrey Bogart|Lee J. Cobb|Gene Tierney
The_Left_Hand_of_the_Law,NOT_FOUND
The_Left_Handed_Gun,Paul Newman|John Dehner
The_Legacy_(1978_film),Katharine Ross|Sam Elliott|Roger Daltrey
The_Legacy_(2009_film),Élise Guilbault|Jacques Godin
The_Legacy_of_a_Whitetail_Deer_Hunter,Scoot McNairy|Danny McBride|Josh Brolin
The_Legend_of_1900,Peter Vaughan|Mélanie Thierry|Bill Nunn|Pruitt Taylor Vince|Tim Roth|Clarence Williams III
The_Legend_of_Bagger_Vance,Will Smith|Charlize Theron|Matt Damon
The_Legend_of_Barney_Thomson,Emma Thompson|Ray Winstone|Robert Carlyle|Brian Pettifer|Ashley Jensen
The_Legend_of_Ben_Hall,Callan McAuliffe
The_Legend_of_Bhagat_Singh,Raj Babbar|Ajay Devgan|D. Santosh|Amrita Rao|Sushant Singh|Farida Jalal
The_Legend_of_Bigfoot,NOT_FOUND
The_Legend_of_Billie_Jean,Peter Coyote|Christian Slater|Keith Gordon|Helen Slater
The_Legend_of_Bloody_Mary,Caitlin Wachs|Nicole Aiken|Paul Preiss
The_Legend_of_Boggy_Creek,NOT_FOUND
The_Legend_of_Gator_Face,Charlotte Sullivan|Dan Warry-Smith|John White (actor)
The_Legend_of_Hell_House,Roland Culver|Pamela Franklin|Clive Revill|Roddy McDowall|Peter Bowles|Gayle Hunnicutt|Michael Gough
The_Legend_of_Hercules,NOT_FOUND
The_Legend_of_Johnny_Lingo,Rawiri Paratene|George Henare
The_Legend_of_Lizzie_Borden,Amzie Strickland|Katherine Helmond|Fionnula Flanagan|Elizabeth Montgomery|Hayden Rorke|Fritz Weaver|Ed Flanders
The_Legend_of_Lobo,NOT_FOUND
The_Legend_of_Lylah_Clare,Valentina Cortese|Peter Finch|Michael Murphy (actor)|Kim Novak|Ernest Borgnine
The_Legend_of_Mor'du,Julie Walters|Steve Purcell
The_Legend_of_Nigger_Charley,Gertrude Jeanette|D'Urville Martin|Fred Williamson|Alan Gifford|Don Pedro Colley
The_Legend_of_Paul_and_Paula,Angelica Domröse|Winfried Glatzeder
The_Legend_of_Rita,Bibiana Beglau|Martin Wuttke|Alexander Beyer|Nadja Uhl
The_Legend_of_Sarila,NOT_FOUND
The_Legend_of_Seven_Cutter,Yoon Eun-hye|Ahn Jae-mo
The_Legend_of_Sleepy_Hollow_(1980_film),James Griffith|Jeff Goldblum|John Sylvester White|Marneen Fields|Paul Sand|Meg Foster|Dick Butkus
The_Legend_of_Suram_Fortress,Sofiko Chiaureli|Dodo Abashidze|Zurab Kipshidze
The_Legend_of_Tarzan_(film),Jim Broadbent|Margot Robbie|Christoph Waltz|Alexander Skarsgård|Djimon Hounsou|Samuel L. Jackson
